Timestamp;"Coopeguanacaste.Casa_Chameleon
Voltage A-B Mean
(V)";"Coopeguanacaste.Casa_Chameleon
Voltage B-C Mean
(V)";"Coopeguanacaste.Casa_Chameleon
Voltage C-A Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage A-B Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage B-C Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage C-A Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage A-B Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage B-C Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage C-A Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage A-B Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage B-C Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage C-A Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage A-B Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage B-C Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage C-A Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage A-B Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage B-C Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage C-A Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage A-B Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage B-C Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage C-A Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage A-B Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage B-C Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage C-A Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage A-B Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage B-C Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage C-A Mean
(V)"
7/3/2020 00:45:00;25696,93555;25541,13867;25722,63867;25415,49023;25479,15625;25529,87695;;;;25783,1582;25776,49805;25784,9375;26096,5332;26172,88477;26187,08984;25986,08008;25971,28711;26130,17578;25945,38086;25789,64648;25969,98633;25591,2793;25037,25977;25375,51563;25737,23242;25464,29297;25776,5332
7/3/2020 01:00:00;25724,36914;25565,28125;25743,26758;25474,74609;25494,52148;25548,58008;;;;25821,54688;25818,48633;25824,33984;26106,17773;26184,70508;26202,95703;25982,12695;25961,49609;26113,38086;25948,56055;25770,08398;25947,16797;25653,3418;25081,93164;25388,16602;25746,6582;25475,60938;25777,625
7/3/2020 01:15:00;25718,91406;25549,26953;25751,38477;25477,63477;25494,23242;25569,32422;;;;25830,01953;25811,4043;25843,12305;26101,10938;26170,34375;26202,22656;25872,02148;25863,625;26014,30859;25854,64844;25683,82031;25857,35352;25687,42969;25098,22852;25467,20508;25767,24219;25486,18359;25796,55273
7/3/2020 01:30:00;25722,77344;25574,17773;25758,93555;25497,98438;25549,32031;25573,78125;;;;25832,17188;25828,20313;25835,99805;26113,16602;26186,90625;26209,99414;25913,64648;25907,76758;26041,41016;25898,7207;25726,83398;25884,41992;25728,58398;25143,98047;25494,66211;25820,82227;25543,73047;25840,38672
7/3/2020 01:45:00;25757,18164;25609,01172;25802,86719;25504,72266;25598,85938;25566,31641;;;;25853,65625;25854,78711;25842,08594;26120,28906;26195,73047;26214,5918;25943,91406;25941,41602;26088,66016;25928,13086;25755,56641;25927,55469;25751,16211;25199,61719;25545,58984;25839,18945;25551,78711;25858,18945
7/3/2020 02:00:00;25766,32031;25606,74219;25814,71094;25483,99414;25592,12891;25562,58398;;;;25805,30273;25765,56445;25774,48242;26121,95508;26192,75781;26216,24219;25947,75586;25956,50977;26100,31836;25944,89258;25778,61133;25948,63867;25803,50195;25246,2793;25573,3457;25863,36133;25571,23242;25890,76172
7/3/2020 02:15:00;25761,55078;25608,8457;25815,53906;25475,25781;25573,45313;25530,90625;;;;25811,43164;25761,66797;25778,09766;26115,93164;26188;26223,15039;25948,4082;25948,57031;26100,45703;25951,49805;25782,42383;25962,43945;25763,47461;25281,75195;25557,37109;25889,76953;25576,05469;25902,08594
7/3/2020 02:30:00;25781,9043;25629,65625;25839,13086;25497,29297;25620,64063;25579,80273;;;;25842,17969;25796,71289;25808,25391;26127,61328;26202,64063;26233,04492;25944,24414;25960,88477;26090,01367;25944,7207;25781,64648;25944,75977;25675,9082;25190,94727;25555,99609;25926,07031;25595,02734;25892,36719
7/3/2020 02:45:00;25790,53125;25645,37109;25845,23047;25515,21875;25632,70508;25591,83203;;;;25860,88477;25820,48633;25825,05859;26129,59961;26205,17383;26237,32422;25979,75977;25971,12891;26109,55469;25987,66016;25812,125;25980,27344;25717,33203;25242,12305;25590,97852;25944,73633;25619,97852;25901,59375
7/3/2020 03:00:00;25818,41797;25665,79492;25863,87109;25529,6582;25631,86914;25603,30273;;;;25881,66602;25834,95703;25827,58984;26133,94922;26208,29688;26237,99805;25983,86914;25967,57422;26113,63281;25963,06055;25839,78906;25946,1582;25605,70508;25192,6543;25552,19141;25846,48438;25550,70703;25823,58594
7/3/2020 03:15:00;25812,80859;25662,94141;25858,98047;25508,75586;25593,48828;25571,05859;;;;25888,91797;25855,83984;25847,16016;26129,09375;26206,60742;26232,28711;25903,88086;25882,81836;26034,95313;25874,72461;25757,19531;25855,49805;25523,81641;25116,5957;25457,95508;25713,14648;25422,97461;25702,17969
7/3/2020 03:30:00;25813,8457;25657,42383;25862,23828;25505,21484;25574,71875;25566,20703;;;;25817,45313;25841,73047;25801,79102;26125,39844;26201,51172;26221,82617;25839,90234;25804,04492;25970,44141;25799,96289;25668,8457;25786,9082;25465,14063;25100,61719;25403,07031;25659,61328;25385,10742;25661,44727
7/3/2020 03:45:00;25813,79102;25658,17773;25846,19727;25492,03711;25555,09766;25548,89063;;;;25792,87109;25827;25749,77734;26114,0625;26203,23633;26227,51563;25823,54492;25791,60938;25965,92969;25769,30859;25641,32422;25765,32422;25512,24609;25195,87695;25430,37109;25650,10352;25385,64258;25662,98438
7/3/2020 04:00:00;25816,33203;25667,56641;25855,31641;25489,18164;25571,99805;25551,17773;;;;25795,59375;25841,00977;25758,71094;26116,27344;26208,61133;26226,16797;25867,4668;25854,46289;26016,9707;25814,80273;25696,60938;25808,54492;25605,59961;25237,16797;25565,89258;25726,95313;25429,00586;25729,13477
7/3/2020 04:15:00;25793,29688;25642,00977;25832,18164;25438,06836;25558,75977;25526,99609;;;;25762,94141;25800,69141;25715,04688;26100,96875;26187,85352;26208,90625;25833,36523;25807,45703;25986,20508;25766,5;25638,94141;25757,14453;25590,20898;25210,30664;25497,66016;25670,10156;25387,72656;25687,57031
7/3/2020 04:30:00;25801,61328;25648,9082;25842,00977;25436,0293;25539,12305;25517,3418;;;;25782,21484;25809,18164;25732,49609;26107,48828;26182,20508;26205,7793;25845,0918;25790,13867;25977,20898;25779,02148;25613,6582;25756,46289;25552,28906;25249,49805;25523,32227;25650,27344;25373,86719;25685,35156
7/3/2020 04:45:00;25806,6543;25655,0293;25839,24609;25394,63086;25524,55859;25518,95313;;;;25775,71289;25814,97266;25728,61914;26100,05273;26185,78125;26204,52148;25820,64258;25784,04297;25964,53516;25766,12305;25607,24219;25734,61328;25509,84375;25255,03125;25540,29492;25633,31641;25366,03711;25678,42188
7/3/2020 05:00:00;25808,4707;25652,40625;25854,79297;25418,17383;25545,94922;25534,57031;;;;25776,20898;25814,71094;25728,61133;26098,03906;26192,90234;26208,88086;25818,46875;25806,87305;25976,5625;25764,26758;25622,86914;25749,07617;25564,73828;25231,8125;25555,47461;25641,96875;25351,61328;25680,46289
7/3/2020 05:15:00;25798,57422;25644,60938;25856,98047;25366,51172;25516,78906;25483,29297;;;;25772,20898;25811,22656;25732,21289;26093,74219;26187,35156;26200,12891;25753,92188;25755,17773;25911,42578;25695,64844;25581,1582;25700,01367;25497,02539;25143,5293;25457,20313;25571,06836;25293,63867;25616,78125
7/3/2020 05:30:00;25793,00586;25624,52539;25826,33984;25264,40039;25420,78516;25372,26367;;;;25765,26172;25780,22656;25712,03906;26093,17578;26179,97852;26188,93164;25706,21094;25707,81641;25862,8418;25652,80859;25547,93555;25649,2793;25435,33203;25106,69922;25421,41797;25535,79688;25258,07422;25580,83789
7/3/2020 05:45:00;25820,97852;25663,86523;25856,67578;25338,80469;25514,77734;25451,03906;;;;25802,2793;25822,29297;25742,33398;26106,64648;26191,65039;26213,1875;25803,25391;25806,18164;25949,91406;25769,55273;25652,70898;25761,5957;25521,86914;25171,30859;25514,25586;25641,30469;25373,84961;25690,7207
7/3/2020 06:00:00;25849,96289;25681,59375;25879,43555;25419,73242;25556,61523;25515,20898;;;;25841,56055;25830,8418;25759,60352;26116,4668;26210,59766;26221,41602;25889,24219;25884,60938;26022,29492;25851,80273;25717,01953;25818,57422;25585,12891;25232,93164;25577,64844;25692,19727;25443,9707;25757,00586
7/3/2020 06:15:00;25783,10938;25625,85938;25835,7793;25184,46289;25478,07813;25354,00391;;;;25776,37305;25770,52148;25717,01563;26094,48242;26184,62695;26192,50977;25766,64063;25767,04688;25865,35352;25654,48438;25541,50391;25605,11133;25450,01172;25059,49609;25316,95117;25479,04492;25223,75195;25483,01953
7/3/2020 06:30:00;25707,4043;25537,74023;25749,75391;24981,26758;25305,03906;25198,91602;;;;25623,91016;25609,43164;25560,32617;26058,89063;26152,29297;26160,83203;25578,77734;25594,24805;25671,76953;25424,35547;25375,41797;25420,69922;25417,35156;24982,94727;25193,05078;25351,61328;25070,5;25384,59375
7/3/2020 06:45:00;25661,38281;25470,47461;25674,17383;24946,77734;25251,32813;25178,06836;;;;25540,04492;25503,18359;25467,40039;26047,19336;26143,74023;26151,4043;25493,41406;25518,81641;25607,19141;25386,38672;25331,04883;25461,12305;25410,32227;25066,11914;25296,41016;25341,69141;25114,10742;25442,61523
7/3/2020 07:00:00;25625,72266;25452,88281;25664,28906;25159,33984;25422,88477;25413,28906;;;;25508,85352;25486,69922;25467,57617;26056,62305;26161,77539;26169,20898;25512,24219;25537,70898;25612,13477;25400,51367;25308,3457;25474,53516;25484,90625;25057,0625;25392,73047;25426,74219;25245,94727;25458,67188
7/3/2020 07:15:00;25553,19922;25384,98633;25631,63477;25021,75586;25324,49805;25304,84375;;;;25438,51563;25428,74805;25428,06836;26074,53125;26181,70508;26194,76367;25472,76367;25507,5332;25586,05078;25378,96875;25275,25391;25468,26758;25394,42578;24927,13867;25295,125;25421,80664;25240,86133;25455,27539
7/3/2020 07:30:00;25515,10156;25343,14453;25575,10742;24955,35742;25207,19141;25214,63867;;;;25410,4668;25419,29492;25430,94922;26089,73633;26208,06641;26217,25586;25538,55078;25577,24219;25648,45313;25425,31055;25343,99414;25516,85156;25322,34961;24843,65625;25266,92578;25470,45117;25224,51172;25496,53125
7/3/2020 07:45:00;25507,77734;25304,4707;25555,05078;24910,49805;25218,62305;25187,71289;;;;25381,11914;25414,39648;25420,3457;26124,76758;26257,99805;26254,7207;25536,40039;25585,70703;25620,48438;25396,68164;25333,24023;25463,30664;25290,04297;24792,71094;25159,99609;25610,43164;25237,44922;25556,13281
7/3/2020 08:00:00;25440,18359;25240,0625;25492,48047;25258,83789;25514,04883;25549,36523;;;;25289,28711;25315,42969;25384,34375;26121,17773;26261,33594;26251,49023;25600,4375;25620,61914;25619,39258;25463,59766;25429,50391;25542,59961;25378,36523;24790,45508;25107,93164;25588,27148;25260,98438;25466,125
7/3/2020 08:15:00;25333,45313;25145,22656;25372,23828;25183,32031;25452,85547;25510,77734;;;;25436,34375;25370,55469;25472,47852;26130,51953;26285,69922;26278,98633;25576,83203;25600,33789;25586,1582;25435,20703;25389,08984;25508,73047;25396,39648;24705,84961;25075,28516;25522,11523;25090,94922;25309,90039
7/3/2020 08:30:00;25384,1875;25151,375;25370,00391;25090,48047;25433,49609;25462,22656;;;;25538,50977;25426,77734;25514,51563;26176,21094;26334,89063;26309,82227;25523,69727;25602,63477;25584,79492;25362,20898;25367,48633;25448,74023;25423,19922;24717,125;25235,30078;25562,55469;25101,09375;25414,48633
7/3/2020 08:45:00;25372,12891;25143,95313;25382,23633;25130,52734;25472,65039;25469,55859;;;;25522,40625;25394;25522,93555;26195,69922;26377,53516;26351,13867;25526,05859;25586,49219;25566,14063;25383,51758;25345,75195;25448,43555;25414,65039;24748,76367;25240,23633;25725,99023;25275,54883;25594,0625
7/3/2020 09:00:00;25429,62695;25203,94141;25437,09375;25219,92578;25524,31641;25528,18164;;;;25590,56836;25468,57422;25585,83594;26258,71094;26455,25781;26412,74609;25569,74023;25603,12891;25602,0625;25453,49414;25364,72852;25526,21484;25334,01758;24626,33594;25108,8418;25623,26172;25197,08398;25504,51563
7/3/2020 09:15:00;25421,69336;25166,22461;25421,73828;25160,55273;25452,59961;25467,04492;;;;25560,25586;25431,63477;25574,73828;26252,18164;26461,78516;26410,4707;25543,89063;25578,40039;25576,20313;25411,95703;25337,97852;25483,54492;25229,0625;24530,6582;24973,9668;25541,56641;25126,17188;25451,17773
7/3/2020 09:30:00;25386,12695;25153,76172;25378,16211;25120,30859;25396,05273;25417,57422;;;;25522,23633;25395,99805;25537,5;26220,3457;26405,60742;26355,7207;25509,63477;25545,76367;25523,38867;25369,29492;25292,21289;25434,32813;25197,0918;24482,56055;24869,51563;25553,04883;25121,26367;25454,90039
7/3/2020 09:45:00;25362,25781;25098,51758;25329,53516;25075,94531;25353,92578;25385,86914;;;;25502,04297;25399,33984;25566,69141;26216,51953;26407,52148;26356,37695;25473,13477;25490,33984;25504;25559,15039;25440,68164;25421,67969;25334,43555;24491,02148;25010,41602;25450,94727;25074,19727;25372,56055
7/3/2020 10:00:00;25284,50977;25009,1582;25249;25011,32031;25303,43555;25352,25977;;;;25435,91992;25336,64648;25527,30859;26241,77148;26431,84961;26383,17773;25504,1582;25539,19141;25541,42969;25680,77148;25574,19922;25471,125;25486,91406;24684,93164;25057,56836;25580,19727;25214,99609;25505,43555
7/3/2020 10:15:00;25343,74609;25062,4082;25267,61328;25008,54297;25348,18945;25356,16406;;;;25482,45313;25424,57031;25553,95117;26158,76172;26255,94531;26240,63281;25545,64844;25581,76367;25561,27344;25714,24414;25604,14648;25466,30664;25442,49609;24711,32031;25007,3418;25677,10156;25316,5918;25615,83203
7/3/2020 10:30:00;25313,9707;25003,73047;25211,46094;24948,82617;25296,34375;25314,98047;;;;25451,88672;25366,24219;25510,9707;26110,33984;26198,25195;26189,79102;25493,12891;25547,66016;25507,94727;25672,4043;25570,49414;25429,39063;25310,7207;24638,60938;24906,68359;25595,81641;25257,08398;25551,00391
7/3/2020 10:45:00;25301,56641;25008,92383;25218,65625;24945,13281;25312,75586;25315,4668;;;;25439,86328;25374,29883;25502,19336;26225,78516;26392,47461;26333,74805;25489,23438;25526,51953;25491,47852;25670,71484;25546,40234;25439,39844;25269,64844;24601,25195;24887,08398;25617,25586;25319,33984;25633,33594
7/3/2020 11:00:00;25271,77344;24975,72461;25186,08398;24920,80859;25282,27539;25276,69141;;;;25413,75391;25330,13281;25475,31641;26259,39844;26484,71289;26408,91992;25465,40625;25510,17773;25476,67969;25646,78125;25532,70898;25418,96094;25284,94531;24538,19727;24845,04883;25647,45508;25291,11133;25621,27148
7/3/2020 11:15:00;25278,99609;24975,64063;25164,63281;24831,37109;25190,25391;25242,40039;;;;25416,80859;25326,86523;25447,28516;26255,43555;26492,68359;26401,54688;25439,66797;25548,36523;25538,51563;25623,17969;25551,29492;25443,6543;25280,68945;24592,5625;24969,35156;25632,03516;25231,42383;25591,42188
7/3/2020 11:30:00;25226,63281;24938,94727;25141,28125;24764,77344;25154,46484;25191,64258;;;;25374,14063;25289,57813;25415,46094;26244,36523;26490,03125;26392,58008;25510,03125;25624,83398;25580,82031;25669,69336;25632,69531;25486,18164;25339,46289;24655,01953;25094,41016;25730,67578;25295,29492;25639,38672
7/3/2020 11:45:00;25225,47461;24955,52734;25119,3418;24748,82227;25114,46094;25174,00391;;;;25355,40039;25307,78711;25391,14648;26249,86523;26485,92188;26381,98633;25535,65625;25607,08398;25552,80664;25648,28516;25583,96094;25439,19531;25271,64844;24636,74609;25010,90625;25672,52539;25275,88672;25615,99805
7/3/2020 12:00:00;25243,66211;24972,73242;25139,38672;24824,5;25143,66797;25229,08008;;;;25376,44922;25314,64453;25429,61328;26261,31641;26504,29688;26395,44141;25547,50391;25645,77734;25586,01563;25593,83398;25552,45313;25449,68359;25313,7793;24577,14844;25112,28711;25821,47852;25374,83789;25765,5625
7/3/2020 12:15:00;25280,93164;25008,99609;25175,78906;24892,6582;25188,80469;25252,87305;;;;25410,79492;25359,29297;25474,05273;26272,36523;26503,80664;26393,30859;25604,30469;25682,73633;25627,47266;25661,76953;25598,86133;25505,06445;25330,4375;24764,74219;25143,92383;25938,65625;25548,60742;25904,19531
7/3/2020 12:30:00;25285,30469;25032,28516;25186,97852;24952,69922;25201,14453;25321,62305;;;;25415,46094;25358,73828;25492,19922;26293,07813;26512,82617;26408,4668;25646,27344;25698,59961;25675,22461;25740,25391;25657,0332;25595,2793;25361,97461;24629,96289;25054,14844;25934,54688;25546,63477;25911,9375
7/3/2020 12:45:00;25285,05273;25028,5957;25176,55859;24976,72656;25210,68359;25388,9375;;;;25420,82227;25365,48242;25491,43555;26279,91016;26499,96094;26394,55469;25675,69727;25724,14844;25706,77148;25761,79492;25683,62305;25635,79102;25346,82031;24681,45117;25047,69531;25947,57422;25580,0625;25951,9668
7/3/2020 13:00:00;25304,43945;25002,08984;25173,3418;25019,77344;25255,17773;25389,88477;;;;25421,89648;25337,25195;25475,72852;26275,35156;26465,16797;26372,46289;25713,75391;25716,87109;25720,36523;25865,02148;25686,42969;25656,82422;25260,98242;24620,89844;24995,14453;25932,74609;25602,34961;25953,98438
7/3/2020 13:15:00;25282,72461;24994,42383;25148,66406;25006,83789;25239,54297;25344,875;;;;25411,89648;25313,28125;25463,67969;26307,89258;26531,61328;26430,56836;25724,875;25706,6875;25688,59766;25871,59375;25685,48633;25586,30664;25225,39063;24544,70703;24931,60156;25804,13477;25500,24219;25804,24219
7/3/2020 13:30:00;25268,57031;24973,91016;25141,66602;25001,41406;25238,33984;25339,2207;;;;25392,62695;25314,0625;25512,84375;26301,67773;26502,40039;26413,00586;25705,76172;25691,4668;25647,8418;25834,80859;25668,17383;25535,45117;25127,79297;24405,19922;24764,64258;25779,75781;25463,15625;25744,2207
7/3/2020 13:45:00;25256,35156;24973,99609;25140,68359;25032,59375;25254,22656;25337,73828;;;;25374,44531;25311,74414;25504,64063;26283,61523;26488,5918;26408,83398;25738,91406;25695,67383;25665,03125;25863,15039;25673,33203;25540,17578;25126,44727;24471,83203;24789,41602;25880,51563;25571,37305;25851,08594
7/3/2020 14:00:00;25271,89258;24983,70313;25149,73242;25032,23242;25279,48047;25326,18359;;;;25391,00195;25328,5293;25512,49023;26291,71484;26484,94531;26411,25977;25734,125;25727,61523;25667,16016;25801,13086;25691,56641;25554,97461;25219,67578;24484,83398;24767,76758;25972,20898;25640,11523;25931,29102
7/3/2020 14:15:00;25255,58398;24970,20898;25170,77344;24978,35156;25258,2793;25291,82031;;;;25353,72461;25316,32422;25506,58203;26276,86133;26467,94141;26401,21875;25695,76367;25732,93359;25663,31641;25598,06445;25639,11328;25504,67578;25186,39844;24467,3125;24717,27539;25970,17188;25607,29102;25905,22656
7/3/2020 14:30:00;25247,7207;24946,24609;25141,32422;25013,15625;25304,61523;25305,05273;;;;25345,66016;25273,42188;25470,04492;26257,82617;26443,81836;26374,95117;25681,2793;25730,16406;25672,90039;25583,5;25621,20508;25496,8125;25146,70898;24423,46094;24767,50586;25953,11328;25581,07031;25910,61719
7/3/2020 14:45:00;25238,06055;24931,57031;25138,38477;24979,13281;25287,07422;25278,11133;;;;25337,30273;25271,28711;25463,75195;26236,99023;26407,06055;26351,9668;25691,16211;25724,50977;25666,17969;25584,14844;25609,30078;25478,98633;25149,5293;24437,30273;24682,50195;25907,14648;25567,28125;25867
7/3/2020 15:00:00;25235,35547;24936,62695;25165,14844;25027,35547;25291,55859;25301,99414;;;;25364,10156;25321,85547;25523,83789;26217,78125;26385,80859;26333,69727;25714,10156;25747,92383;25689,93945;25609,69922;25634,85742;25498,04883;25173,32422;24485,14648;24719,64844;25928,98828;25623,80469;25899,20703
7/3/2020 15:15:00;25240,81836;24961,56641;25185,05859;25080,6543;25349,2168;25314,06055;;;;25361,71094;25348,22656;25528,17188;26220,04492;26382,17773;26336,3125;25742,44727;25749,39648;25727,02148;25625,47266;25632,51758;25513,43945;25191,6582;24551,22852;24746,61328;26069,2207;25734,40039;25983,54688
7/3/2020 15:30:00;25240,82617;24974,76953;25196,57617;25105,97852;25351,25586;25356,92578;;;;25368,38867;25359,5957;25549,07813;26113,3125;26208,13477;26214,86719;25759,46289;25775,72656;25753,01953;25703,66211;25653,9707;25569,5957;25283,45313;24535,48047;24770,41406;26019,96289;25699,50391;25987,87695
7/3/2020 15:45:00;25272,85156;24983,81641;25191,24609;25122,07031;25399,93555;25359,44727;;;;25411,98633;25364,66211;25556,00586;26187,29102;26323,08984;26304,16406;25847,03906;25813,59375;25781,01172;25936,83789;25727,30469;25651,375;25292,10742;24585,26758;24787,91992;25975,64844;25709,25391;25963,26758
7/3/2020 16:00:00;25271,26172;25012,56055;25230,24609;25210,5332;25411,76953;25390,0625;;;;25419,16406;25404,60352;25590,60352;26167,51563;26293,61328;26271,8457;25391,7793;25223,85352;25296,3125;25844,64063;25674,01563;25572,51758;25229,44727;24600,48633;24818,66211;25831,83203;25582,75781;25840,45313
7/3/2020 16:15:00;25284,9707;25021,82422;25270,80469;25272,55859;25453,70313;25438,11133;;;;25450,1875;25407,45313;25618,93359;26141,70313;26244,4707;26238,14844;25890,67188;25799,03125;25804,83398;25846,95703;25684,65625;25569,77734;25309,55469;24590,00195;24885,68359;25833,92578;25576,90039;25827,89063
7/3/2020 16:30:00;25305,08203;25043,93945;25273,95313;25283,7793;25487,0918;25453,38672;;;;25472,69336;25438,30859;25632,28125;26124,60156;26210,86914;26223,2793;25806,1543;25773,14258;25747,95313;25857,72852;25722,61523;25591,02539;25424,58398;24682,47852;24980,55273;25939,85938;25633,93555;25890,13477
7/3/2020 16:45:00;25248,21289;24987,16211;25224,72461;25301,56445;25504,52539;25487,17188;;;;25446,16211;25389,74805;25589,46875;26062,75977;26118,36133;26188,43555;25832,64648;25786,51172;25753,80273;25894,52539;25745,11133;25627,80859;25496,85547;24741,9668;25040,68945;25934,57813;25593,76758;25863,26758
7/3/2020 17:00:00;25276,58984;25026,67773;25288,58203;25200,14453;25389,88867;25357,81055;;;;25472,20313;25427,72852;25636,13867;26038,71875;26108,03125;26143,77734;25880,83594;25830,79688;25818,8125;25966,23633;25804,35742;25685,71289;25484,03906;24723,86914;25022,58984;25941,76367;25668,23047;25901,32227
7/3/2020 17:15:00;25328,54883;25069,1582;25278,81055;25094,68164;25298,36523;25273,20703;;;;25507,78711;25503,52539;25658,07422;26023,38281;26101,92188;26116,49609;25807,61914;25752,29102;25732,79102;25905,72852;25725,07422;25606,49805;25523,22266;24807,83984;25017,5;25929,63086;25691,28711;25872,14258
7/3/2020 17:30:00;25358,56641;25099,26367;25308,46484;25127,92188;25298,58008;25318,13867;;;;25545,22461;25526,82031;25668,7793;26007,30078;26073,125;26120,28125;25830,67383;25780,73633;25763,9707;25941,06445;25767,11719;25659,04688;25545,66016;24729,16211;25004,20703;25957,20703;25661,46289;25840,55859
7/3/2020 17:45:00;25326,89648;25089,19727;25287,61328;25101,14453;25287,78516;25299,50977;;;;25519,09375;25533,99609;25640,93164;25986,74219;26043,39063;26064,58398;25837,99023;25759,07813;25730,16211;25960,63281;25752,71094;25641,57031;25410,78125;24665,73242;24842,03711;25837,05859;25497,73828;25627,87109
7/3/2020 18:00:00;25357,57031;25094,17383;25334,06055;25062,88867;25273,96289;25289,23828;;;;25554,60352;25566,83203;25690,95703;25946,31836;25961,99023;26045,75195;25837,06836;25744,12891;25762,8418;25953,80469;25730,07422;25665,95508;25539,51758;24708,56641;24986,14453;25881,77539;25511,64063;25688,81055
7/3/2020 18:15:00;25282,79492;25007,59961;25239,79492;24771,91406;25073,40039;25071,45117;;;;25501,02539;25490,76953;25595,21289;25899,95703;25857,9375;25963,93555;25689,12695;25618,73828;25636,98828;25786,63867;25570,09961;25522,88477;25397,0918;24559,49609;24760,48242;25780,97266;25364,71875;25562,59375
7/3/2020 18:30:00;25373,63477;25080,11328;25310,24805;24721,70313;24996,41016;24993,5957;;;;25538,48438;25563,15039;25648,65625;25893,93945;25812,00195;25906,37695;25546,70898;25518,67578;25555,07617;25637,29688;25427,8418;25408,57422;25237,49805;24537,71484;24773,43555;25680,26172;25261,77734;25516,29102
7/3/2020 18:45:00;25431,11133;25131,27344;25362,91016;24726,57422;25048,46484;25025,56055;;;;25586,38281;25612,72461;25707,03516;25949,62695;25882,66016;25961,58203;25543,25781;25525,83203;25568,6582;25617,86719;25420,10156;25390,375;25295,34375;24649,97266;24855,62695;25695,50977;25324,59961;25619,87305
7/3/2020 19:00:00;25450,63281;25176,12305;25378,43945;24730,35938;25060,5957;25028,60742;;;;25610,18945;25657,16406;25725,68164;25975,03906;25926,82422;25974,125;25529,77539;25515,4043;25581,16016;25565,74414;25409,39844;25413,24023;25266,2207;24661,97852;24921,39648;25697,92969;25316,8418;25634,88281
7/3/2020 19:15:00;25448,54688;25173,64844;25362,1582;24751,9082;25067,62695;25059,67578;;;;25602,00195;25624,02539;25698,46875;25979,24414;25930,4707;25986,25195;25507,14258;25525,20313;25577,87695;25498,29688;25422,41992;25460,68164;25382,9375;24625,24219;25028,46094;25731,22461;25298,46289;25641,07617
7/3/2020 19:30:00;25454,42969;25180,62891;25387,19922;24773,50977;25090,20898;25111,65039;;;;25619,73633;25645,69336;25730,8457;25988,09766;25916,99609;26006,95313;25515,30469;25553,72852;25602,04492;25564,47461;25455,26172;25543,19531;25414,71484;24631,11133;25052,95508;25759,16406;25299,22852;25655,82422
7/3/2020 19:45:00;25497,57031;25215,91602;25419,24219;24855,36914;25120,08594;25142,82813;;;;25647,74609;25667,31641;25769,32422;26018,89648;25938,07422;26035,26367;25572,19141;25585,41602;25618,29297;25637,11719;25493,19727;25562,57617;25450,95703;24627,86719;25039,14844;25795,12891;25332,14258;25655,625
7/3/2020 20:00:00;25511,11328;25228,23242;25433,6543;24878,70898;25185,98633;25169,88672;;;;25665,49414;25704,3125;25779,02734;26014,45313;25927,98242;26024,36523;25582,35156;25616,25586;25653,83203;25630,46094;25506,11523;25569,71289;25517,80078;24729,5;25103,28125;25869,77344;25388,60352;25694,08008
7/3/2020 20:15:00;25521,43359;25256,23242;25466,86133;24949,07422;25195,73047;25212,90234;;;;25687,92383;25706,4043;25803,74609;26034,04883;25941,11133;26055,32813;25636,43359;25665,38086;25737,3125;25656,07422;25546,14648;25619,8125;25668,92188;24846,5332;25252,88281;25913,07617;25445,00977;25775,98438
7/3/2020 20:30:00;25545,45117;25290,21484;25497,86133;25034,91797;25262,24219;25300,9707;;;;25696,625;25701,03516;25790,61719;26053,7793;25996,99414;26105,9043;25706,21094;25720,51172;25818,28711;25761,22852;25637,85156;25737,85156;25522,00391;24869,9082;25272,24023;26028,48828;25543,18945;25925,61133
7/3/2020 20:45:00;25565,56055;25324,12305;25515,73047;25132,24805;25311,33594;25340,38086;;;;25729,0625;25714,41406;25770,55273;26069,45313;26016,74023;26097,68359;25753,90039;25745,56836;25860,97852;25806,00195;25678,88086;25786,55078;25480,4707;24927,35742;25239,19336;25990,14453;25559,03711;25975,13281
